|positive|,|the movie succeeds by following a feel-good formula with a winning style , and by offering its target audience of urban kids some welcome role models and optimism .|
|positive|,|far from perfect , but its heart is in the right place . innocent and well-meaning .|
|positive|,|enormously likable , partly because it is aware of its own grasp of the absurd .|
|positive|,|here's a british flick gleefully unconcerned with plausibility , yet just as determined to entertain you .|
|positive|,|it's an old story , but a lively script , sharp acting and partially animated interludes make just a kiss seem minty fresh .|
|positive|,|must be seen to be believed .|
|positive|,|they do some of their best work in their underwritten roles|
|positive|,|sweet home alabama is a nice , harmless date film |
|positive|,|the year's happiest surprise , a movie that deals with a real subject in an always surprising way .|
|positive|,|fans of his work will be rewarded by the movie .|
|positive|,|it's worth recommending because of two marvelous performances by the actors|
|positive|,|the film is faithful to what one presumes are the book's twin premises|
|positive|,|a solidly worthy chiller .|
|positive|,|a well-made thriller with a certain level of intelligence and non-reactionary morality .|
|positive|,|there's enough science to make it count as educational , and enough beauty to make it unforgettable .|
|positive|,|most of the movie is a clever and captivating romantic comedy with a welcome pinch of tartness .|
|positive|,|beautiful people are nice to look at while you wait for the story to get going .|
|positive|,|this is among his best screen work .|
|positive|,|engagingly captures the maddening and magnetic ebb and flow of friendship .|
|positive|,|an experience so engrossing it is like being buried in a new environment .|
|positive|,|it's traditional moviemaking all the way , but it's done with a lot of careful period attention as well as some very welcome wit .|
|positive|,|thoroughly enjoyable .|
|positive|,|this is simply the most fun you'll ever have with a documentary !|
|positive|,|a very funny movie .|
|positive|,|watching her, a great actress tearing into a landmark role , is riveting .|
|positive|,|one of the best , most understated performances of his career .|
|positive|,|britney has been delivered to the big screen safe and sound , the way we like our 20-year-old superstar girls to travel on the fame freeway .|
|positive|,|those outside show business will enjoy a close look at people they don't really want to know .|
|positive|,|the kind of nervous film that will either give you a mild headache or exhilarate you .|
|positive|,|a fascinating and fun film .|
|positive|,|this is a sophisticated , funny and good-natured treat , slight but a pleasure .|
|positive|,|this insightful , oscar-nominated documentary , in which children on both sides of the ever-escalating conflict have their say away from watchful parental eyes , gives peace yet another chance .|
|positive|,|i admired this work a lot .|
|positive|,|whether you're moved and love it you'll still feel something .|
|positive|,|there are enough moments of heartbreaking honesty to keep one glued to the screen .|
|positive|,|my goodness , queen latifah has a lot to offer and she seemed to have no problem flaunting her natural gifts . she must have a very strong back .|
|positive|,|a smart , sweet and playful romantic comedy .|
|positive|,|actor/director and award-winning english cinematographer make a terrific effort at disguising the obvious with energy and innovation .|
|positive|,|as an entertainment , the movie keeps you diverted and best of all , it lightens your wallet without leaving a sting .|
|positive|,|it is interesting and fun to see them on the bigger-than-life screen .|
|positive|,|the movie is entertaining for what it does , and admirable for what it doesn't do .|
|positive|,|a rare , beautiful film .|
|positive|,|an unabashedly schmaltzy and thoroughly enjoyable true story .|
|positive|,|a thoughtful look at an incident that made headlines years ago .|
|positive|,|we get some truly unique character studies and a cross-section of americana that hollywood couldn't possibly fictionalize and be believed .|
|positive|,|though this film can be clumsy , its ambitions are equally -- and admirably -- uncommercial .|
|positive|,|daring , mesmerizing and exceedingly hard to forget .|
|positive|,|the result is something quite fresh and delightful .|
|positive|,|all but the most persnickety preteens should enjoy this nonthreatening but thrilling adventure .|
|positive|,|this is one of his best films .|
|positive|,|an absorbing trip into the minds and motivations of people under stress as well as a keen , unsentimental look at variations on the theme of motherhood .|
|positive|,|i admired it , particularly that unexpected ending .|
|positive|,|the passions aroused by the discord between old and new cultures are set against the strange , stark beauty of the mideast desert , so lovingly and perceptively filmed that you can almost taste the desiccated air .|
|positive|,|remarkably accessible and affecting .|
|positive|,|a triumph of art direction over narrative , but what art direction !|
|positive|,|he himself knew how to spin a tale and one can't help but think he'd appreciate this attempt to turn his life into art .|
|positive|,|the script is a gem . his characters are engaging , intimate and the dialogue is realistic and greatly moving . the scope of the family is large and we grow attached to their lives , full of strength , warmth and vitality|
|positive|,|the complex and important film is also , believe it or not , immensely entertaining , a david and goliath story that's still very much playing itself out .|
|positive|,|provides an intriguing window into the imagination and hermetic analysis of the actor.|
|positive|,|windtalkers is gratifying , the kind of movie that invites you to pick apart its faults even as you have to admit that somehow it hit you where you live .|
|positive|,|presents an astute appraisal of middle american musical torpor and the desperate struggle to escape it .|
|positive|,|just what makes us happy , anyway ?|
|positive|,|a thoughtful , moving piece that faces difficult issues with honesty and beauty .|
|positive|,|one of the greatest romantic comedies of the past decade .|
|positive|,|this is a film brimming with detail and nuance and one that speaks volumes about the ability of the human spirit to find solace in events that could easily crush it forever .|
|positive|,|the director has succeeded by focusing intently on his characters , making them quirky individuals rather than figures of fun .|
|positive|,|it ultimately stands forth as an important chronicle of the abuses of one of latin america's most oppressive regimes .|
|positive|,|the movie has a soft , percolating magic , a deadpan suspense .|
|positive|,|a well-made and often lovely depiction of the mysteries of friendship .|
|positive|,|understands that a generation defines its music as much as the music defines a generation .|
|positive|,|the movie is as lively and as fun as it is unapologetically dumb|
|positive|,|an impressive debut for first-time writer-director, especially considering his background is in music video .|
|positive|,|all the performances are top notch and , once you get through the accents , all or nothing becomes an emotional , though still positive , wrench of a sit .|
|positive|,|it's solid and affecting and exactly as thought-provoking as it should be .|
|positive|,|this is such a dazzlingly self-assured directorial debut that it's hard to know what to praise first .|
|positive|,|he holds true to his own vision of a pure comedy with absolutely no meaning , and no desire to be anything but a polished , sophisticated entertainment that is in love with its own cleverness .|
|positive|,|thankfully , the film , which skirts that rapidly deteriorating line between fantasy and reality takes a tongue-in-cheek attitude even as it pushes the croc hunter agenda .|
|positive|,|if you're like me , a sucker for a good old fashion romance and someone who shamelessly loves to eat , then this movie offers all the perfect ingredients to more than satisfy your appetite .|
|positive|,|the film has just enough of everything -- re-enactments , archival footage , talking-head interviews -- and the music is simply sublime .|
|positive|,|there are a few stabs at absurdist comedy but mostly the humor is of the sweet , gentle and occasionally cloying kind that has become an iranian specialty .|
|positive|,|a wonderful character-based comedy .|
|positive|,|it would be interesting to hear from the other side , but in talk to her , the women are down for the count .|
|positive|,|an endearingly offbeat romantic comedy with a great meet-cute gimmick .|
|positive|,|the unique tug-of-war with viewer expectations is undeniable , if not a pleasure in its own right .|
|positive|,|it uses an old-time formula , it's not terribly original and it's rather messy -- but you just have to love the big , dumb , happy movie|
|positive|,|it's almost impossible not to be moved by the movie's depiction of sacrifice and its stirring epilogue in post-soviet russia .|
|positive|,|who knows what exactly he is on about in this film , but his words and images don't have to add up to mesmerize you .|
|positive|,|the tone is balanced , reflective and reasonable .|
|positive|,|the principals in this cast are all fine , but those two are standouts .|
|positive|,|it could change america , not only because it is full of necessary discussion points , but because it is so accessible that it makes complex politics understandable to viewers looking for nothing but energetic entertainment .|
|positive|,|if you're in a mind set for goofy comedy , the movie will entertain with their gross outs , bawdy comedy and head games .|
|positive|,|intriguing and beautiful film|
|positive|,|the new guy does have a heart . now , if it only had a brain .|
|positive|,|a savvy exploration of paranoia and insecurity in america's culture of fear .|
|positive|,|the film's greatest asset is how much it's not just another connect-the-dots , spy-on-the-run picture .|
|positive|,|this clever caper movie has twists worthy of him and is enormous fun for thinking audiences .|
|positive|,|it's one of the saddest films i have ever seen that still manages to be uplifting but not overly sentimental .|
|positive|,|even with all those rough edges safely sanded down , the american insomnia is still pretty darned good .|
|positive|,|i don't know precisely what to make of him full frontal , though that didn't stop me from enjoying much of it .|
|positive|,|nearly surreal , dabbling in french , this is no simple movie , and you'll be taking a risk if you choose to see it . i enjoyed the ride ( bumps and all ) , creamy depth , and ultimate theme .|
|positive|,|you could say that it's slow at times , you could say that a few of the characters act in ways that real people wouldn't , but one thing you couldn't say is that alias betty is predictable .|
|positive|,|an amusing , breezily apolitical documentary about life on the campaign trail .|
|positive|,|high on melodrama . but it's emotionally engrossing , too , thanks to strong , credible performances from the whole cast .|
|positive|,|it's not so much enjoyable to watch as it is enlightening to listen to new sides of a previous reality , and to visit with some of the people who were able to make an impact in the theater world .|
|positive|,|he is the rare director who does not want to invite viewers to gawk at or applaud his special effects . he just wants them to be part of the action , the wallpaper of his chosen reality . here , thankfully , they are .|
|positive|,|they offer natural , matter-of-fact performances that glint with sorrow , longing and love .|
|positive|,|this bold and lyrical first feature expands the pat notion that middle-aged women just wanna have fun into a rousing treatise of sensual empowerment .|
