|negative|,|the characters are never more than sketches, which leaves any true emotional connection or identification frustratingly out of reach .|
|negative|,|this underdeveloped effort is nothing but a convenient conveyor belt of brooding personalities that parade about as if they were coming back from stock character camp -- a drowsy drama infatuated by its own pretentious self-examination|
|negative|,|isn't as sharp as the original despite some visual virtues , the movie just doesn't cut it .|
|negative|,|plays like a badly edited , 91-minute trailer and the director can't seem to get a coherent rhythm going . in fact , it doesn't even seem like she tried .|
|negative|,|maybe he thought , "hey , the movie about the baseball-playing monkey was worse . "|
|negative|,|what you expect is just what you get, assuming the bar of expectations hasn't been raised above sixth-grade height .|
|negative|,|the biggest problem with his uproar against the mpaa is that , even in all its director's cut glory , he's made a film that's barely shocking , barely interesting and most of all , barely anything .|
|negative|,|so riddled with unanswered questions that it requires gargantuan leaps of faith just to watch it plod along|
|negative|,|i approached the usher and said that if she had to sit through it again , she should ask for a raise .|
|negative|,|earnest but heavy-handed .|
|negative|,|if his character had a brain his ordeal would be over in five minutes but instead the plot goes out of its way to introduce obstacles for him to stumble over|
|negative|,|too slow for a younger crowd , too shallow for an older one .|
|negative|,|there's a reason the studio didn't offer an advance screening . That movie is a big time stinker .|
|negative|,|a punch line without a premise , a joke built entirely from musty memories of half-dimensional characters .|
|negative|,|takes one character we don't like and another we don't believe , and puts them into a battle of wills that is impossible to care about and isn't very funny .|
|negative|,|the things this movie tries to get the audience to buy just won't fly with most intelligent viewers .|
|negative|,|even if the enticing prospect of a lot of nubile young actors in a film about campus depravity didn't fade amid the deliberate , tiresome ugliness , it would be rendered tedious by avary's failure to construct a story with even a trace of dramatic interest .|
|negative|,|sitting through the last reel is significantly less charming than listening to a four-year-old with a taste for exaggeration recount his halloween trip to the haunted house .|
|negative|,|confuses its message with an ultimate desire to please , and contorting itself into an idea of expectation is the last thing any of these three actresses , nor their characters , deserve .|
|negative|,|deadly dull , pointless meditation on losers in a gone-to-seed hotel .|
|negative|,|with this new rollerball , sense and sensibility have been overrun by what can only be characterized as robotic sentiment .|
|negative|,|one can only assume that the jury who bestowed him with the screenwriting award at 2002's sundance festival were honoring an attempt to do something different over actually pulling it off|
|negative|,|a movie as visually bland as a dentist's waiting room , complete with soothing music and a cushion of predictable narrative rhythms .|
|negative|,|the script covers huge , heavy topics in a bland , surfacey way that doesn't offer any insight into why , for instance , good things happen to bad people .|
|negative|,|skip the film and buy the soundtrack cd .|
|negative|,|feels like a cold old man going through the motions .|
|negative|,|dignified ceo's meet at a rustic retreat and pee against a tree . can you bear the laughter ?|
|negative|,|dull and mechanical , kinda like a very goofy museum exhibit|
|negative|,|there's no point of view , no contemporary interpretation of her prefeminist plight , so we're left thinking the only reason to make the movie is because present standards allow for plenty of nudity .|
|negative|,|the gags , and the script , are a mixed bag .|
|negative|,|completely awful iranian drama|
|negative|,|narratively , that movie is a mess .|
|negative|,|there's no point in the plot. It's just a bland hollywood romance .|
|negative|,|there's no doubting that this is a highly ambitious and personal project for him, but it's also one that feels clumsy and convoluted .|
|negative|,|it's all tame . the most offensive thing about the movie is that hollywood expects people to pay to see it .|
|negative|,|the movie is a mess from start to finish .|
|negative|,|the trouble with making this queen a thoroughly modern maiden is that it also makes her appear foolish and shallow rather than , as was more likely , a victim of mental illness .|
|negative|,|i'm not saying that ice age doesn't have some pictures , but there's not enough substance in the story to actually give them life .|
|negative|,|the plot is nothing but boilerplate clichs from start to finish , and the script assumes that not only would subtlety be lost on the target audience , but that it's also too stupid to realize that they've already seen this exact same movie a hundred times|
|negative|,|terminally brain dead production .|
|negative|,|some episodes work , some don't .|
|negative|,|problematic in its narrative specifics .|
|negative|,|not only are the film's sopranos gags incredibly dated and unfunny , they also demonstrate how desperate the makers of this 'we're -doing-it-for -the-cash' sequel were .|
|negative|,|wow . i have not been this disappointed by a movie in a long time .|
|negative|,|it's also curious to note that this film is easily as bad at a fraction the budget .|
|negative|,|there's nothing interesting whatsoever .|
|negative|,|none of this is half as moving as the filmmakers seem to think .|
|negative|,|a processed comedy|
|negative|,|fails as a dystopian movie , as a retooling of fahrenheit 451 , and even as a rip-off of the matrix .|
|negative|,|full of the kind of obnoxious chitchat that only self-aware neurotics engage in .|
|negative|,|the movie , like bartleby , is something of a stiff -- an extra-dry office comedy that seems twice as long as its 83 minutes .|
|negative|,|with its parade of almost perpetually wasted characters . . . margarita feels like a hazy high that takes too long to shake .|
|negative|,|if you value your time and money , find an escape clause and avoid seeing this trite , predictable rehash .|
|negative|,|the director and her capable cast appear to be caught in a heady whirl of new age-inspired good intentions , but the spell they cast isn't the least bit mesmerizing .|
|negative|,|a dramatic comedy as pleasantly dishonest and pat as any hollywood fluff .|
|negative|,|they are too immature and unappealing to care about .|
|negative|,|one lousy movie .|
|negative|,|plodding , peevish and gimmicky .|
|negative|,|the movie is shapeless and inconsequential, relying on the viewer to do most of the work .|
|negative|,|the direction has no snap to it , no wiseacre crackle or hard-bitten cynicism .|
|negative|,|hypnotically dull .|
|negative|,|though this saga would be terrific to read about , it is dicey screen material that only a genius should touch .|
|negative|,|it has plenty of laughs . it just doesn't have much else especially in a moral sense .|
|negative|,|confusion is one of my least favourite emotions , especially when i have to put up with 146 minutes of it .|
|negative|,|occasionally loud and offensive , but more often , it simply lulls you into a gentle waking coma .|
|negative|,|journalistically dubious , inept and often lethally dull .|
|negative|,|this movie doesn't deserve the energy it takes to describe how bad it is .|
|negative|,|with or without ballast tanks , k-19 sinks to a harrison ford low .|
|negative|,|director oliver parker labors so hard to whip life into the importance of being earnest that he probably pulled a muscle or two .|
|negative|,|you might be shocked to discover that seinfeld's real life is boring .|
|negative|,|it's not nearly as fresh or enjoyable as its predecessor|
|negative|,|this film looks and feels tired .|
|negative|,|i found myself growing more and more frustrated and detached as vincent became more and more abhorrent .|
|negative|,|one of the oddest and most inexplicable sequels in movie history .|
|negative|,|thoroughly awful .|
|negative|,|ice age treads predictably along familiar territory , making it a passable family film that won't win many fans over the age of 12 .|
|negative|,|though the film is well-intentioned , one could rent the original and get the same love story and parable .|
|negative|,|just too silly and sophomoric to ensnare its target audience .|
|negative|,|the video work is so grainy and rough , so dependent on being 'naturalistic' rather than carefully lit and set up , that it's exhausting to watch .|
|negative|,|truly terrible .|
|negative|,|a cleverly crafted but ultimately hollow mockumentary .|
|negative|,|it gets bogged down by hit-and-miss topical humour before getting to the truly good stuff .|
|negative|,|fluffy and disposible .|
|negative|,|such a bad movie|
|negative|,|if you go into the theater expecting a scary , action-packed chiller , you might soon be looking for a sign . an exit sign , that is .|
|negative|,|holds limited appeal to those who like explosions , sadism and seeing people beat each other to a pulp .|
|negative|,|the dialogue is very choppy and monosyllabic despite the fact that it is being dubbed .|
|negative|,|a feature-length , r-rated , road-trip version of mama's family .|
|negative|,|what you end up getting is the vertical limit of surfing movies - memorable stunts with lots of downtime in between .|
|negative|,|there's undeniable enjoyment to be had from films crammed with movie references , but the fun wears thin -- then out -- when there's nothing else happening .|
|negative|,|such an incomprehensible mess that it feels less like bad cinema than like being stuck in a dark pit having a nightmare about bad cinema .|
|negative|,|the players are clueless and the acting isn't much better .|
|negative|,|the whole affair is as predictable as can be .|
|negative|,|it feels more forced than usual .|
|negative|,|such a nonsensical story .|
|negative|,|a sham construct based on theory , sleight-of-hand , and ill-wrought hypothesis .|
|negative|,|you'll come out feeling strangely unsatisfied|
|negative|,|the worst film of the year .|
|negative|,|the film can depress you about life itself .|
|negative|,|the plot plummets into a comedy graveyard before janice comes racing to the rescue in the final reel .|
|negative|,|an ugly-duckling tale so hideously and clumsily told it feels accidental .|
|negative|,|unfortunately , it's not very good . especially compared with the television series that inspired the movie .|
|negative|,|glazed with a tawdry b-movie scum .|
|negative|,|this is the kind of movie during which you want to bang your head on the seat in front of you , at its cluelessness , at its idiocy , at its utterly misplaced earnestness .|
|negative|,|a big fat pain .|
|negative|,|unintelligible , poorly acted , brain-slappingly bad|
|negative|,|an opportunity wasted .|
|negative|,|such a cheesy flick|
|negative|,|mild , meandering teen flick .|
|negative|,|though its atmosphere is intriguing, the drama is finally too predictable to leave much of an impression .|
|negative|,|though this rude and crude film does deliver a few gut-busting laughs , its digs at modern society are all things we've seen before .|
|negative|,|although it tries to be much more , it's really just another major league .|
|negative|,|astonishing isn't the word neither is incompetent , incoherent or just plain crap|
|negative|,|his boisterous energy fails to spark this leaden comedy .|
|negative|,|not at all clear what it's trying to say and even if it were i doubt it would be all that interesting .|
|negative|,|feels slight .|
|negative|,|the movie falls victim to sloppy plotting , an insultingly unbelievable final act and a villainess who is too crazy to be interesting .|
|negative|,|this remake is the biggest disaster in a while|
|negative|,|silly , loud and goofy .|
|negative|,|the director has turned out nearly 2.5 hours of unfocused , excruciatingly tedious cinema|
|negative|,|the pool drowned me in boredom .|
|negative|,|it's hard to imagine any recent film , independent or otherwise , that makes as much of a mess as this one .|
|negative|,|it throws quirky characters , odd situations , and off-kilter dialogue at us|
|negative|,|bad company . bad movie . just plain bad .|
|negative|,|a poorly scripted , preachy fable that forgets about unfolding a coherent , believable story in its zeal to spread propaganda .|
|negative|,|the film lacks balance and fails to put the struggle into meaningful historical context .|
|negative|,|there's the plot , and a maddeningly insistent and repetitive piano score that made me want to scream .|
|negative|,|this is a movie so insecure about its capacity to excite that it churns up not one but two flagrantly fake thunderstorms to underscore the action .|
|negative|,|he delivers one of the saddest action hero performances ever witnessed .|
|negative|,|given too much time to consider the looseness of the piece , the picture begins to resemble the shapeless , grasping actors' workshop that it is .|
|negative|,|the script tries to cram too many ingredients into one small pot .|
|negative|,|a soulless , stupid sequel|
|negative|,|a mostly boring affair with a confusing sudden finale that's likely to irk viewers .|
|negative|,|it is messy , uncouth , incomprehensible , vicious and absurd .|
|negative|,|cheap , vulgar dialogue and a plot that crawls along at a snail's pace .|
|negative|,|an infuriating film . just when you think you are making sense of it , something happens that tells you there is no sense .|
|negative|,|the entire movie is so formulaic and forgettable that it's hardly over before it begins to fade from memory .|
|negative|,|the movie sets a new benchmark for lameness .|
|negative|,|it falls into the trap of pretention almost every time .|
|negative|,|the colors are so annoying|
|negative|,|the colors are so annoying|
|negative|,|aggravating, annoying, stupid, ugly, boring, and depressing are words to describe him|
|negative|,|aggravating, annoying, stupid, ugly, boring, and depressing are words to describe him|
|negative|,|aggravating, annoying, stupid, ugly, boring, and depressing are words to describe him|
|negative|,|the fabric is so cheap|
|negative|,|she looks like she thrifted those clothes. so cheap|
|negative|,|he is devoid of charisma and just sucks|
|negative|,|i hated his performance. it lacked and hurt to watch|
|negative|,|i'm shocked that her stylists let her leave the house looking so ugly|
|negative|,|she looks clumsy in that get-up|
|negative|,|the colors are bland and are unstylish|
|negative|,|his attitude is rotten|
|negative|,|the colors are so annoying|
|negative|,|the colors are so annoying|
|negative|,|aggravating, annoying, stupid, ugly, boring, and depressing are words to describe him|
|negative|,|aggravating, annoying, stupid, ugly, boring, and depressing are words to describe him|
|negative|,|aggravating, annoying, stupid, ugly, boring, and depressing are words to describe him|
|negative|,|the fabric is so cheap|
|negative|,|she looks like she thrifted those clothes. so cheap|
|negative|,|he is devoid of charisma and just sucks|
|negative|,|i hated his performance. it lacked and hurt to watch|
|negative|,|i'm shocked that her stylists let her leave the house looking so ugly|
|negative|,|she looks clumsy in that get-up|
|negative|,|the colors are bland and are unstylish|
|negative|,|his attitude is rotten|
|negative|,|the dress just looks odd and ill-fitting on her|
|negative|,|his persona onstage is odd and weird|
|negative|,|he really is a weird guy|
|negative|,|i feel guilty for saying such bad things about him|
|negative|,|the gloomy gothic look is terrible|
|negative|,|overall, it was a terrible and really bad performance|
|negative|,|she is just a goofy person|
|negative|,|that type of humor is bland|
|negative|,|the movie was so predictable and the acting was terrible and bad|
|negative|,|the colors are so annoying|
|negative|,|the colors are so annoying|
|negative|,|aggravating, annoying, stupid, ugly, boring, and depressing are words to describe him|
|negative|,|aggravating, annoying, stupid, ugly, boring, and depressing are words to describe him|
|negative|,|aggravating, annoying, stupid, ugly, boring, and depressing are words to describe him|
|negative|,|the fabric is so cheap|
|negative|,|she looks like she thrifted those clothes. so cheap|
|negative|,|he is devoid of charisma and just sucks|
|negative|,|i hated his performance. it lacked and hurt to watch|
|negative|,|i'm shocked that her stylists let her leave the house looking so ugly|
|negative|,|she looks clumsy in that get-up|
|negative|,|the colors are bland and are unstylish|
|negative|,|his attitude is rotten|
|negative|,|the colors are so annoying|
|negative|,|the colors are so annoying|
|negative|,|aggravating, annoying, stupid, ugly, boring, and depressing are words to describe him|
|negative|,|aggravating, annoying, stupid, ugly, boring, and depressing are words to describe him|
|negative|,|aggravating, annoying, stupid, ugly, boring, and depressing are words to describe him|
|negative|,|the fabric is so cheap|
|negative|,|she looks like she thrifted those clothes. so cheap|
|negative|,|he is devoid of charisma and just sucks|
|negative|,|i hated his performance. it lacked and hurt to watch|
|negative|,|i'm shocked that her stylists let her leave the house looking so ugly|
|negative|,|she looks clumsy in that get-up|
|negative|,|the colors are bland and are unstylish|
|negative|,|his attitude is rotten|
|negative|,|the dress just looks odd and ill-fitting on her|
|negative|,|his persona onstage is odd and weird|
|negative|,|he really is a weird guy|
|negative|,|i feel guilty for saying such bad things about him|
|negative|,|the gloomy gothic look is terrible|
|negative|,|overall, it was a terrible and really bad performance|
|negative|,|she is just a goofy person|
|negative|,|that type of humor is bland|
|negative|,|the movie was so predictable and the acting was terrible and bad|
|positive|,|he is destined to be the 21st century's new star and that he's going to make a splash even greater than the others|
|positive|,|the gorgeously elaborate continuation of the trilogy is so huge that a column of words cannot adequately describe co-writer/director expanded vision of the book|
|positive|,|if you sometimes like to go to the movies to have fun , this is a good place to start .|
|positive|,|this movie is so honest and keenly observed that it doesn't feel like one .|
|positive|,|the film provides some great insight into the neurotic mindset of all comics -- even those who have reached the absolute top of the game .|
|positive|,|it turns in a snappy screenplay that curls at the edges ; it's so clever you want to hate it . but he somehow pulls it off .|
|positive|,|take care of my cat offers a refreshingly different slice of asian cinema .|
|positive|,|this is a film well worth seeing , talking and singing heads and all .|
|positive|,|what really surprises about the movie is its low-key quality and genuine tenderness .|
|positive|,|one of the greatest family-oriented , fantasy-adventure movies ever .|
|positive|,|an utterly compelling 'who wrote it' in which the reputation of the most famous author who ever lived comes into question .|
|positive|,|a masterpiece four years in the making .|
|positive|,|the movie's ripe , enrapturing beauty will tempt those willing to probe its inscrutable mysteries .|
|positive|,|offers a breath of the fresh air of true sophistication .|
|positive|,|a thoughtful , provocative , insistently humanizing film .|
|positive|,|with a cast that includes some of the top actors working in independent film , lovely & amazing involves us because it is so incisive , so bleakly amusing about how we go about our lives .|
|positive|,|an evocative assembly of imagery and hypnotic music composed by philip glass .|
|positive|,|it's a nice departure from standard moviegoing fare .|
|positive|,|scores a few points for doing what it does with a dedicated and good-hearted professionalism .|
|positive|,|an idealistic love story that brings out the latent 15-year-old romantic in everyone .|
|positive|,|guaranteed to move anyone who ever shook , rattled , or rolled .|
|positive|,|a masterful film from a master filmmaker , unique in its deceptive grimness , compelling in its fatalist worldview .|
|positive|,|light , cute and unforgettable .|
|positive|,|i love AT_USER u guys r the best!!| 
|positive|,|im meeting up with one of my besties tonight! cant wait!! - girl talk!!|
|positive|,|cantet perfectly captures the hotel lobbies , two-lane highways , and roadside cafes that permeate vincent's days|
|positive|,|though it is by no means his best work , laissez-passer is a distinguished and distinctive effort by a bona-fide master , a fascinating film replete with rewards to be had by all willing to make the effort to reap them .|
|positive|,|like most bond outings in recent years , some of the stunts are so outlandish that they border on being cartoonlike . a heavy reliance on cgi technology is beginning to creep into the series .|
|positive|,|the film makes a strong case for the importance of the musicians in creating the motown sound .|
|positive|,|karmen moves like rhythm itself , her lips chanting to the beat , her long , braided hair doing little to wipe away the jeweled beads of sweat .|
|positive|,|gosling provides an amazing performance that dwarfs everything else in the film .|
|positive|,|a real movie , about real people , that gives us a rare glimpse into a culture most of us don't know .|
|positive|,|tender yet lacerating and darkly funny fable .|
|positive|,|an engaging overview of his eccentric career .|
|positive|,|in its ragged , cheap and unassuming way , the movie works .|
|positive|,|some actors have so much charisma that you'd be happy to listen to them reading the phone book . hugh grant and sandra bullock are two such likeable actors .|
|positive|,|she beautifully orchestrates the transformation of the chilly , neurotic , and self-absorbed martha as her heart begins to open .|
|positive|,|behind the snow games and lovable siberian huskies ( plus one sheep dog ) , the picture hosts a parka-wrapped dose of heart .|
|positive|,|everytime you think undercover brother has run out of steam , it finds a new way to surprise and amuse .|
|positive|,|manages to be original , even though it rips off many of its ideas .|
|positive|,|singer/composer bryan adams contributes a slew of songs  a few potential hits , a few more simply intrusive to the story  but the whole package certainly captures the intended , er , spirit of the piece .|
|positive|,|a pleasant enough movie , held together by skilled ensemble actors .|
|positive|,|this is the best american movie about troubled teens since 1998's whatever .|
|positive|,|just the labour involved in creating the layered richness of the imagery in this chiaroscuro of madness and light is astonishing .|
|positive|,|the animated subplot keenly depicts the inner struggles of our adolescent heroes - insecure , uncontrolled , and intense .|
|positive|,|the invincible werner herzog is alive and well and living in LA|
|positive|,|morton is a great actress portraying a complex character , but morvern callar grows less compelling the farther it meanders from its shocking start .|
|positive|,|part of the charm of satin rouge is that it avoids the obvious with humour and lightness .|
|positive|,|son of the bride may be a good half-hour too long but comes replete with a flattering sense of mystery and quietness .|
|positive|,|a simmering psychological drama in which the bursts of sudden violence are all the more startling for the slow buildup that has preceded them .|
|positive|,|a taut , intelligent psychological drama .|
|positive|,|a compelling coming-of-age drama about the arduous journey of a sensitive young girl through a series of foster homes and a fierce struggle to pull free from her dangerous and domineering mother's hold over her .|
|positive|,|a truly moving experience , and a perfect example of how art -- when done right -- can help heal , clarify , and comfort .|
|positive|,|this delicately observed story , deeply felt and masterfully stylized , is a triumph for its maverick director .|
|positive|,|at heart the movie is a deftly wrought suspense yarn whose richer shadings work as coloring rather than substance .|
|positive|,|the appearance of treebeard and gollum's expanded role will either have you loving what you're seeing , or rolling your eyes . i loved it ! gollum's 'performance' is incredible !|
|positive|,|if this movie were a book , it would be a page-turner , you can't wait to see what happens next .|
|positive|,|it's the best film of the year so far , the benchmark against which all other best picture contenders should be measured .|
|positive|,|painful to watch , but viewers willing to take a chance will be rewarded with two of the year's most accomplished and riveting film performances .|
|positive|,|this is a startling film that gives you a fascinating , albeit depressing view of iranian rural life close to the iraqi border .|
|positive|,|an imaginative comedy/thriller .|
|positive|,|a few artsy flourishes aside , narc is as gritty as a movie gets these days .|
|positive|,|its vistas are incredibly beautiful to look at .|
|positive|,|director kapur is a filmmaker with a real flair for epic landscapes and adventure , and this is a better film than his earlier english-language movie , the overpraised elizabeth .|
|positive|,|the movie is a blast of educational energy , as bouncy animation and catchy songs escort you through the entire 85 minutes .|
|positive|,|a sports movie with action that's exciting on the field and a story you care about off it .|
|positive|,|the director of bourne directs the traffic well , gets a nice wintry look from his locations|
|positive|,|the tenderness of the piece is still intact .|
|positive|,|while his animation lifts the film firmly above the level of other coming-of-age films, it's also so jarring that it's hard to get back into the boys' story .|
|positive|,|if nothing else , this movie introduces a promising , unusual kind|
|positive|,|a roller-coaster ride of a movie|
|positive|,|i enjoyed time of favor while i was watching it , but i was surprised at how quickly it faded from my memory .|
|positive|,|chicago is sophisticated , brash , sardonic , completely joyful in its execution .|
|positive|,|on the surface , it's a lovers-on-the-run crime flick , but it has a lot in common with piesiewicz's and kieslowski's earlier work , films like the double life of veronique .|
|positive|,|the values that have held the enterprise crew together through previous adventures and perils do so again-courage , self-sacrifice and patience under pressure|
|positive|,|if it's possible for a sequel to outshine the original , then sl2 does just that .|
|positive|,|a romantic comedy that operates by the rules of its own self-contained universe .|
|positive|,|the film is often filled with a sense of pure wonderment and excitement not often seen in today's cinema|
|positive|,|it might be tempting to regard him and his collaborators as oddballs , but his quizzical , charming movie allows us to see them , finally , as artists .|
|positive|,|a feel-good picture in the best sense of the term .|
|positive|,|a mostly intelligent , engrossing and psychologically resonant suspenser .|
|positive|,|it's this memory-as-identity obviation that gives secret life its intermittent unease , reaffirming that long-held illusions are indeed reality , and that erasing them recasts the self .|
|positive|,|a gentle , compassionate drama about grief and healing .|
|positive|,|the movie exceeds expectations . good fun , good action , good acting , good dialogue , good pace , good cinematography .|
|positive|,|a classy item by a legend with the drive to show how its done .|
|positive|,|he is talented and terribly charismatic , qualities essential to both movie stars and social anarchists .|
|positive|,|it's a great deal of sizzle and very little steak . but what spectacular sizzle it is !|
|positive|,|an original gem about an obsession with time .|
|positive|,|it will delight newcomers to the story and those who know it from bygone days .|
|positive|,|gloriously great midnight movie stuff .|
|positive|,|the film overcomes the regular minefield of coming-of-age cliches with potent doses of honesty and sensitivity .|
|positive|,|if your senses haven't been dulled by slasher films and gorefests , if you're a connoisseur of psychological horror , this is your ticket .|
|positive|,|the movie succeeds by following a feel-good formula with a winning style , and by offering its target audience of urban kids some welcome role models and optimism .|
|positive|,|far from perfect , but its heart is in the right place . innocent and well-meaning .|
|positive|,|enormously likable , partly because it is aware of its own grasp of the absurd .|
|positive|,|here's a british flick gleefully unconcerned with plausibility , yet just as determined to entertain you .|
|positive|,|it's an old story , but a lively script , sharp acting and partially animated interludes make just a kiss seem minty fresh .|
|positive|,|must be seen to be believed .|
|positive|,|they do some of their best work in their underwritten roles|
|positive|,|sweet home alabama is a nice , harmless date film |
|positive|,|the year's happiest surprise , a movie that deals with a real subject in an always surprising way .|
|positive|,|fans of his work will be rewarded by the movie .|
|positive|,|it's worth recommending because of two marvelous performances by the actors|
|positive|,|the film is faithful to what one presumes are the book's twin premises|
|positive|,|a solidly worthy chiller .|
|positive|,|a well-made thriller with a certain level of intelligence and non-reactionary morality .|
|positive|,|there's enough science to make it count as educational , and enough beauty to make it unforgettable .|
|positive|,|most of the movie is a clever and captivating romantic comedy with a welcome pinch of tartness .|
|positive|,|beautiful people are nice to look at while you wait for the story to get going .|
|positive|,|this is among his best screen work .|
|positive|,|engagingly captures the maddening and magnetic ebb and flow of friendship .|
|positive|,|an experience so engrossing it is like being buried in a new environment .|
|positive|,|it's traditional moviemaking all the way , but it's done with a lot of careful period attention as well as some very welcome wit .|
|positive|,|thoroughly enjoyable .|
|positive|,|this is simply the most fun you'll ever have with a documentary !|
|positive|,|a very funny movie .|
|positive|,|watching her, a great actress tearing into a landmark role , is riveting .|
|positive|,|one of the best , most understated performances of his career .|
|positive|,|britney has been delivered to the big screen safe and sound , the way we like our 20-year-old superstar girls to travel on the fame freeway .|
|positive|,|those outside show business will enjoy a close look at people they don't really want to know .|
|positive|,|the kind of nervous film that will either give you a mild headache or exhilarate you .|
|positive|,|a fascinating and fun film .|
|positive|,|this is a sophisticated , funny and good-natured treat , slight but a pleasure .|
|positive|,|this insightful , oscar-nominated documentary , in which children on both sides of the ever-escalating conflict have their say away from watchful parental eyes , gives peace yet another chance .|
|positive|,|i admired this work a lot .|
|positive|,|whether you're moved and love it you'll still feel something .|
